url,date,content,id,username,outlinks,outlinksss,tcooutlinks,tcooutlinksss
https://twitter.com/btvidofficial/status/1593489977194602496,2022-11-18 06:23:10+00:00,BPOM mengungkap dua industri farmasi sebagai tersangka cemaran etilen glikol di obat sirup. Kepala BPOM Penny Lukito mengatakan PT Yarindo Farmatama dan PT Universal Pharmaceutical Industri telah dilakukan proses penyidikan dan ditetapkan tersangka. https://t.co/DdY35Xu5s9,1593489977194602496,btvidofficial,[],,[],
https://twitter.com/VIVAcoid/status/1593445420902264832,2022-11-18 03:26:07+00:00,"BPOM: 168 Obat Sirup Aman Beredar, Tidak Mengandung Cemaran Etilen Glikol https://t.co/Vsv1KnHgmZ",1593445420902264832,VIVAcoid,['http://dlvr.it/ScyX12'],http://dlvr.it/ScyX12,['https://t.co/Vsv1KnHgmZ'],https://t.co/Vsv1KnHgmZ
https://twitter.com/jamindependent/status/1593433708211884032,2022-11-18 02:39:35+00:00,BPOM berikan Penjelasan Terkait Obat sirup yang Mengandung Cemaran Etilen Glikol/Dietilen Glikol https://t.co/uvawAl1KJj,1593433708211884032,jamindependent,['http://dlvr.it/ScySGy'],http://dlvr.it/ScySGy,['https://t.co/uvawAl1KJj'],https://t.co/uvawAl1KJj
https://twitter.com/detikHealth/status/1593424486401024005,2022-11-18 02:02:56+00:00,Kepala BPOM Penny K Lukito melakukan pembelaan saat dituding kecolongan terhadap pengawasan obat sirup yang tercemar Etilen Glikol dan Dietilen Glikol. https://t.co/DJgDPcAY1d,1593424486401024005,detikHealth,['https://health.detik.com/detiktv/d-6411975/pembelaan-bpom-dituding-kecolongan-awasi-obat-yang-tercemar-eg-deg?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668736273'],https://health.detik.com/detiktv/d-6411975/pembelaan-bpom-dituding-kecolongan-awasi-obat-yang-tercemar-eg-deg?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668736273,['https://t.co/DJgDPcAY1d'],https://t.co/DJgDPcAY1d
https://twitter.com/detikHealth/status/1593423189346234368,2022-11-18 01:57:47+00:00,Empat perusahaan farmasi ditetapkan sebagai tersangka atas kasus cemaran etilen glikol dan dietilen glikol pada obat sirup. BPOM pun membantah kecolongan dalam pengawasan. https://t.co/hZxXPqW6IQ,1593423189346234368,detikHealth,['https://20.detik.com/e-flash/20221118-221118025/tangkisan-bpom-usai-disebut-kecolongan-dalam-pengawasan-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668736279'],https://20.detik.com/e-flash/20221118-221118025/tangkisan-bpom-usai-disebut-kecolongan-dalam-pengawasan-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668736279,['https://t.co/hZxXPqW6IQ'],https://t.co/hZxXPqW6IQ
https://twitter.com/detikHealth/status/1593256318797680642,2022-11-17 14:54:42+00:00,"Kepala BPOM Penny K Lukito menanggapi gugatan Komunitas Konsumen Indonesia yang dilayangkan kepada BPOM terkait cemaran etilen glikol dan dietilen glikol di obat sirup. Penny mempersilakan penggugat untuk memproses gugatan, sementara BPOM akan didamping... https://t.co/4x33wmeL9u",1593256318797680642,detikHealth,['https://20.detik.com/e-flash/20221117-221117139/digugat-soal-cemaran-eg-di-obat-sirup-bpom-silakan-saja-berproses?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668696440'],https://20.detik.com/e-flash/20221117-221117139/digugat-soal-cemaran-eg-di-obat-sirup-bpom-silakan-saja-berproses?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668696440,['https://t.co/4x33wmeL9u'],https://t.co/4x33wmeL9u
https://twitter.com/detikHealth/status/1593252725424209920,2022-11-17 14:40:25+00:00,"Usai kasus obat sirup tercemar etilen glikol dan dietilen glikol, sebanyak 15 industri farmasi yang sudah dipastikan kualitas produknya baik, membuat janji kesepakatan dengan BPOM. Berikut 9 poin komitmen yang disampaikan dalam konferensi pers pada ... https://t.co/GcXejEXTSF",1593252725424209920,detikHealth,['https://20.detik.com/e-flash/20221117-221117133/9-poin-perjanjian-industri-farmasi-dan-bpom-soal-produksi-obat?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668688282'],https://20.detik.com/e-flash/20221117-221117133/9-poin-perjanjian-industri-farmasi-dan-bpom-soal-produksi-obat?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668688282,['https://t.co/GcXejEXTSF'],https://t.co/GcXejEXTSF
https://twitter.com/detikHealth/status/1593240720458285058,2022-11-17 13:52:43+00:00,Sejumlah perusahaan farmasi membuat janji buntut kasus cemaran etilen glikol (EG) pada obat sirup. Berikut isi perjanjiannya.  https://t.co/S5X82Y4Vnn,1593240720458285058,detikHealth,['https://health.detik.com/berita-detikhealth/d-6411696/janji-industri-farmasi-usai-obat-sirup-tercemar-eg-makan-korban?utm_campaign=detikcomsocmed&utm_content=detikhealth&utm_medium=oa&utm_source=Twitter&utm_term=echobox#Echobox=1668691027-2'],https://health.detik.com/berita-detikhealth/d-6411696/janji-industri-farmasi-usai-obat-sirup-tercemar-eg-makan-korban?utm_campaign=detikcomsocmed&utm_content=detikhealth&utm_medium=oa&utm_source=Twitter&utm_term=echobox#Echobox=1668691027-2,['https://t.co/S5X82Y4Vnn'],https://t.co/S5X82Y4Vnn
https://twitter.com/detikcom/status/1593239842498162689,2022-11-17 13:49:14+00:00,Sejumlah perusahaan farmasi membuat janji buntut kasus cemaran etilen glikol (EG) pada obat sirup. Berikut isi perjanjiannya.  https://t.co/MiLenVBE3H,1593239842498162689,detikcom,['https://health.detik.com/berita-detikhealth/d-6411696/janji-industri-farmasi-usai-obat-sirup-tercemar-eg-makan-korban?utm_campaign=detikcomsocmed&utm_content=detikcom&utm_medium=oa&utm_source=Twitter&utm_term=echoboxauto#Echobox=1668691027-1'],https://health.detik.com/berita-detikhealth/d-6411696/janji-industri-farmasi-usai-obat-sirup-tercemar-eg-makan-korban?utm_campaign=detikcomsocmed&utm_content=detikcom&utm_medium=oa&utm_source=Twitter&utm_term=echoboxauto#Echobox=1668691027-1,['https://t.co/MiLenVBE3H'],https://t.co/MiLenVBE3H
https://twitter.com/bagindopharmacy/status/1593236493501620226,2022-11-17 13:35:55+00:00,"Dikutip dari BPOM RI (17/11/2022), sehubungan dengan hasil investigasi lebih lanjut terkait temuan sirup obat yang mengandung cemaran Etilen Glikol (EG)/Dietilen Glikol (DEG) yang melebihi ambang batas, BPOM menyampaikan informasi diantaranya sebagai berikut. Yuk disimak. 😊 https://t.co/ug5NfzrqFv",1593236493501620226,bagindopharmacy,[],,[],
https://twitter.com/liputan6dotcom/status/1593226479319789571,2022-11-17 12:56:08+00:00,BPOM Rilis 168 Obat Sirup Aman dari Cemaran Etilen Glikol dan Dietilen Glikol https://t.co/cAVlzhxbYp,1593226479319789571,liputan6dotcom,['http://dlvr.it/ScwdYK'],http://dlvr.it/ScwdYK,['https://t.co/cAVlzhxbYp'],https://t.co/cAVlzhxbYp
https://twitter.com/detikHealth/status/1593214058622509056,2022-11-17 12:06:46+00:00,BPOM RI dituding kecolongan terhadap pengawasan obat sirup yang tercemar Etilen Glikol (EG) dan Dietilen Glikol (DEG) sehingga menyebabkan kasus gagal ginjal akut pada anak. Hingga akhirnya BPOM digugat oleh Komunitas Konsumen Indonesia karena dianggap ... https://t.co/b2fZlzwSuc,1593214058622509056,detikHealth,['https://20.detik.com/e-flash/20221117-221117123/pembelaan-bpom-dituding-kecolongan-awasi-obat-yang-tercemar-eg-deg?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668683850'],https://20.detik.com/e-flash/20221117-221117123/pembelaan-bpom-dituding-kecolongan-awasi-obat-yang-tercemar-eg-deg?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668683850,['https://t.co/b2fZlzwSuc'],https://t.co/b2fZlzwSuc
https://twitter.com/tribunnews/status/1593199547089833987,2022-11-17 11:09:06+00:00,"Dua Korporasi Jadi Tersangka Kasus Obat Sirop Penyebab Gagal Ginjal, 42 Drum Propilen Glikol Disita https://t.co/tSq48WSOFK",1593199547089833987,tribunnews,['https://www.tribunnews.com/nasional/2022/11/17/dua-korporasi-jadi-tersangka-kasus-obat-sirop-penyebab-gagal-ginjal-42-drum-propilen-glikol-disita'],https://www.tribunnews.com/nasional/2022/11/17/dua-korporasi-jadi-tersangka-kasus-obat-sirop-penyebab-gagal-ginjal-42-drum-propilen-glikol-disita,['https://t.co/tSq48WSOFK'],https://t.co/tSq48WSOFK
https://twitter.com/Inspiralaw_id/status/1593198853049946113,2022-11-17 11:06:21+00:00,"Keracunan zat kimia tersebut dapat mengakibatkan gangguan pencernaan hingga gagal ginjal akut.

Adapun lima obat yang diduga mengandung cemaran etilen glikol (EG) dan dietilen glikol (DEG) yang diterbitkan Badan Pengawas Obat dan Makanan (BPOM):",1593198853049946113,Inspiralaw_id,[],,[],
https://twitter.com/detikcom/status/1593198711336833027,2022-11-17 11:05:47+00:00,BPOM menetapkan dua industri farmasi sebagai tersangka cemaran etilen glikol di obat sirup. Cemaran ini diduga menjadi penyebab gagal ginjal akut pada anak.  https://t.co/zcW6SR7FMU,1593198711336833027,detikcom,['https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672137-1'],https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672137-1,['https://t.co/zcW6SR7FMU'],https://t.co/zcW6SR7FMU
https://twitter.com/detikcom/status/1593195570625015810,2022-11-17 10:53:18+00:00,"Badan POM (BPOM) menggelar konferensi pers pada hari ini, Kamis (17/11). Konferensi pers ini membahas terkait tindak lanjut BPOM atas kasus obat sirup tercemar etilen glikol (EG) dan dietilen glikol (DEG).  https://t.co/FOqWuZN1q6",1593195570625015810,detikcom,['https://20.detik.com/e-flash/20221117-221117107/saat-kepala-bpom-ajak-doakan-korban-gagal-ginjal-akut-akibat?utm_content=20detik&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668674785-1'],https://20.detik.com/e-flash/20221117-221117107/saat-kepala-bpom-ajak-doakan-korban-gagal-ginjal-akut-akibat?utm_content=20detik&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668674785-1,['https://t.co/FOqWuZN1q6'],https://t.co/FOqWuZN1q6
https://twitter.com/detikcom/status/1593192801327779840,2022-11-17 10:42:18+00:00,Bareskrim mengungkap pelanggaran diduga dilakukan dua perusahaan tersangka kasus tercemarnya obat sirop dengan etilen glikol hingga memicu gagal ginjal akut. https://t.co/WHXkZfyCsy,1593192801327779840,detikcom,['https://news.detik.com/berita/d-6411826/bareskrim-ungkap-pelanggaran-2-perusahaan-tersangka-kasus-gagal-ginjal-akut?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1668681697'],https://news.detik.com/berita/d-6411826/bareskrim-ungkap-pelanggaran-2-perusahaan-tersangka-kasus-gagal-ginjal-akut?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1668681697,['https://t.co/WHXkZfyCsy'],https://t.co/WHXkZfyCsy
https://twitter.com/detikHealth/status/1593191022934495232,2022-11-17 10:35:14+00:00,BPOM mengumumkan PT Yarindo Farmatama dan PT Universal Pharmaceutical Industries jadi tersangka kasus cemaran etilen glikol dan dietilen glikol di obat sirup. https://t.co/GfGWdr0CpC,1593191022934495232,detikHealth,['https://health.detik.com/fotohealth/d-6411791/bpom-umumkan-2-perusahaan-farmasi-jadi-tersangka-kasus-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668681053'],https://health.detik.com/fotohealth/d-6411791/bpom-umumkan-2-perusahaan-farmasi-jadi-tersangka-kasus-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668681053,['https://t.co/GfGWdr0CpC'],https://t.co/GfGWdr0CpC
https://twitter.com/detikcom/status/1593185746705342465,2022-11-17 10:14:16+00:00,"Pada hari ini, Kamis (17/11), BPOM akan memberikan update seputar tindak lanjut kasus obat sirup tercemar etilen glikol dan dietilen glikol.  https://t.co/wyaR7YNmzf",1593185746705342465,detikcom,['https://health.detik.com/health-news/d-6411308/update-bpom-soal-tindak-lanjut-kasus-obat-sirup?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672169-1'],https://health.detik.com/health-news/d-6411308/update-bpom-soal-tindak-lanjut-kasus-obat-sirup?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672169-1,['https://t.co/wyaR7YNmzf'],https://t.co/wyaR7YNmzf
https://twitter.com/VIVAcoid/status/1593181415017152513,2022-11-17 09:57:03+00:00,BPOM Kantongi 6 Ribu Tautan Obat Sirup Tercemar Etilen Glikol di Lapak Online https://t.co/q56KikojT3,1593181415017152513,VIVAcoid,['http://dlvr.it/Scw9St'],http://dlvr.it/Scw9St,['https://t.co/q56KikojT3'],https://t.co/q56KikojT3
https://twitter.com/detik_sulsel/status/1593180182512533504,2022-11-17 09:52:10+00:00,"Dua perusahaan farmasi ditetapkan menjadi tersangka terkait cemaran etilen glikol (EG) pada obat jenis sirup yang diduga kuat menjadi penyebab gagal ginjal akut pada anak. Cek disini 

https://t.co/TXjg71GPXN",1593180182512533504,detik_sulsel,['https://www.detik.com/sulsel/berita/d-6411642/2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detiksulsel'],https://www.detik.com/sulsel/berita/d-6411642/2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detiksulsel,['https://t.co/TXjg71GPXN'],https://t.co/TXjg71GPXN
https://twitter.com/detikHealth/status/1593178520519606272,2022-11-17 09:45:33+00:00,BPOM menetapkan dua industri farmasi sebagai tersangka cemaran etilen glikol di obat sirup. Cemaran ini diduga menjadi penyebab gagal ginjal akut pada anak.  https://t.co/kEwm6C5gNZ,1593178520519606272,detikHealth,['https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672137-2'],https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672137-2,['https://t.co/kEwm6C5gNZ'],https://t.co/kEwm6C5gNZ
https://twitter.com/lensaRTV/status/1593177522090676224,2022-11-17 09:41:35+00:00,"Dua perusahaan farmasi, PT Yarindo Farmatama &amp; PT Universal Pharmaceutical telah ditetapkan sebagai tersangka dalam kasus cemaran etilen glikol dalam obat sirop yang diduga menyebabkan ratusan orang menderita gagal ginjal akut.
#bpom #rilis #tersangka #industrifarmasi #obatsirop https://t.co/fPZbRVBG5O",1593177522090676224,lensaRTV,[],,[],
https://twitter.com/liputan6dotcom/status/1593177509235130369,2022-11-17 09:41:32+00:00,BPOM: PT Yarindo dan PT Universal Jadi Tersangka Cemaran Etilen Glikol Obat Sirup https://t.co/IXW7KpV6JD,1593177509235130369,liputan6dotcom,['http://dlvr.it/Scw7hV'],http://dlvr.it/Scw7hV,['https://t.co/IXW7KpV6JD'],https://t.co/IXW7KpV6JD
https://twitter.com/detikHealth/status/1593174522592911362,2022-11-17 09:29:40+00:00,"Badan POM (BPOM) menggelar konferensi pers pada hari ini, Kamis (17/11). Konferensi pers ini membahas terkait tindak lanjut BPOM atas kasus obat sirup tercemar etilen glikol (EG) dan dietilen glikol (DEG).  https://t.co/XqsVYF0Lzm",1593174522592911362,detikHealth,['https://20.detik.com/e-flash/20221117-221117107/saat-kepala-bpom-ajak-doakan-korban-gagal-ginjal-akut-akibat?utm_content=20detik&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668674785-2'],https://20.detik.com/e-flash/20221117-221117107/saat-kepala-bpom-ajak-doakan-korban-gagal-ginjal-akut-akibat?utm_content=20detik&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668674785-2,['https://t.co/XqsVYF0Lzm'],https://t.co/XqsVYF0Lzm
https://twitter.com/detikHealth/status/1593170572309106690,2022-11-17 09:13:58+00:00,"Pada hari ini, Kamis (17/11), BPOM akan memberikan update seputar tindak lanjut kasus obat sirup tercemar etilen glikol dan dietilen glikol.  https://t.co/DZkXU7x5fD",1593170572309106690,detikHealth,['https://health.detik.com/health-news/d-6411308/update-bpom-soal-tindak-lanjut-kasus-obat-sirup?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672169-2'],https://health.detik.com/health-news/d-6411308/update-bpom-soal-tindak-lanjut-kasus-obat-sirup?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1668672169-2,['https://t.co/DZkXU7x5fD'],https://t.co/DZkXU7x5fD
https://twitter.com/NarasiNewsroom/status/1593160932834021377,2022-11-17 08:35:40+00:00,"BPOM mengungkapkan dua perusahaan farmasi, PT Yarindo Farmatama dan PT Universal Pharmaceutical telah ditetapkan sebagai tersangka dalam kasus cemaran etilen glikol dalam obat sirop yang menyebabkan ratusan orang menderita gagal ginjal akut.",1593160932834021377,NarasiNewsroom,[],,[],
https://twitter.com/DJTP070704/status/1593160519074328577,2022-11-17 08:34:01+00:00,"https://t.co/svJ9jds8Go

BPOM menetapkan dua industri farmasi sebagai tersangka cemaran etilen glikol di obat sirup. Cemaran ini diduga menjadi penyebab gagal ginjal akut pada anak.",1593160519074328577,DJTP070704,['https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup'],https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup,['https://t.co/svJ9jds8Go'],https://t.co/svJ9jds8Go
https://twitter.com/yunankingstar1/status/1593157885223374848,2022-11-17 08:23:33+00:00,"https://t.co/eePC44BluB

BPOM menetapkan dua industri farmasi sebagai tersangka cemaran etilen glikol di obat sirup. Cemaran ini diduga menjadi penyebab gagal ginjal akut pada anak.",1593157885223374848,yunankingstar1,['https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup'],https://health.detik.com/berita-detikhealth/d-6411387/bpom-ungkap-2-perusahaan-farmasi-jadi-tersangka-cemaran-eg-di-obat-sirup,['https://t.co/eePC44BluB'],https://t.co/eePC44BluB
https://twitter.com/kominfo_jtg/status/1593144489584996352,2022-11-17 07:30:20+00:00,"Pemerintah Provinsi Jawa Tengah bersama Balai Besar Pengawasan Obat dan Makanan (BBPOM) di Semarang, saling bahu-membahu menyosialisasi pengawasan produk sirup obat yang mengandung cemaran Etilen Glikol (EG) /Dietilen Glikol (DEG). https://t.co/a0lK0YzDYp",1593144489584996352,kominfo_jtg,[],,[],
https://twitter.com/inilahdotcom/status/1593111073519177728,2022-11-17 05:17:33+00:00,"Bareskrim Mabes Polri bakal mengumumkan tersangka kasus gagal ginjal akut pada anak, Kamis (17/11/2022) sore. Pengusutan kasus ini terkait peredaran obat anak dengan kandungan Etilen Glikol (EG)/Dietilen Glikol (DEG) yang diedarkan PT Afi Farma dan telah… https://t.co/BCIz2nuMD1",1593111073519177728,inilahdotcom,['http://dlvr.it/Scvc2h'],http://dlvr.it/Scvc2h,['https://t.co/BCIz2nuMD1'],https://t.co/BCIz2nuMD1
https://twitter.com/drpriono1/status/1593044111975911425,2022-11-17 00:51:28+00:00,Dampak keracunan Etilen Glikol pada sirup obat yaitu kasus GGAPA dg tingkat fatalitas yg tinggi sudah bisa diatasi. Larangan konsumsi sirup obat dan pencabutan ijin edar sirup obat merupakan kebijakan yg tepat. Perlu terus disidik akar masalah tragedi tsb dan bantu para korban. https://t.co/pDf7b2YuIG,1593044111975911425,drpriono1,[],,[],
https://twitter.com/detikHealth/status/1593038936032829440,2022-11-17 00:30:54+00:00,BPOM digugat oleh Komunitas Konsumen Indonesia soal cemaran etilen glikol dan dietilen glikol di obat sirup. Kepala BPOM Penny K Lukito menanggapi soal gugatan tersebut. https://t.co/GC37AbDHEw,1593038936032829440,detikHealth,['https://20.detik.com/e-flash/20221117-221117049/soal-bpom-yang-digugat-terkait-cemaran-eg-deg-di-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668644514'],https://20.detik.com/e-flash/20221117-221117049/soal-bpom-yang-digugat-terkait-cemaran-eg-deg-di-obat-sirup?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668644514,['https://t.co/GC37AbDHEw'],https://t.co/GC37AbDHEw
https://twitter.com/detikHealth/status/1592866570535305217,2022-11-16 13:05:59+00:00,BPOM digugat oleh Komunitas Konsumen Indonesia soal cemaran etilen glikol dan dietilen glikol di obat sirup. Kepala BPOM Penny K Lukito buka suara terkait gugatan tersebut. https://t.co/BevVgIXcOi,1592866570535305217,detikHealth,['https://20.detik.com/e-flash/20221116-221116140/respons-bpom-soal-digugat-komunitas-konsumen-indonesia?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668601457'],https://20.detik.com/e-flash/20221116-221116140/respons-bpom-soal-digugat-komunitas-konsumen-indonesia?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1668601457,['https://t.co/BevVgIXcOi'],https://t.co/BevVgIXcOi
https://twitter.com/RadioElshinta/status/1592854753926840323,2022-11-16 12:19:01+00:00,"Bareskrim Polri memeriksa 41 saksi dan ahli dalam pengusutan kasus gagal ginjal akut, yang diduga disebabkan bahan baku obat sirop mengandung etilen glikol dan dietilen glikol.

Talk: Pakar Hukum Univ. Jenderal Soedirman, Prof. Hibnu Nugroho.

Streaming: https://t.co/srNuwpUY4F https://t.co/viOKUQlCRz",1592854753926840323,RadioElshinta,['http://elshinta.com/live/radio'],http://elshinta.com/live/radio,['https://t.co/srNuwpUY4F'],https://t.co/srNuwpUY4F
https://twitter.com/BEMPolimediaJKT/status/1592847043856584705,2022-11-16 11:48:23+00:00,"(5/9)
Kira – kira penyebabnya apa ya?
Diduga kuat penyebab kasus tersebut akibat obat sirup yang mengandung cemaran Etilen Glikol (EG) dan Dietilen Glikol (DEG) yang melebihi ambang batas aman.",1592847043856584705,BEMPolimediaJKT,[],,[],
https://twitter.com/TirtoID/status/1592820746229014531,2022-11-16 10:03:53+00:00,"Kesimpulan akhir Kemenkes menyebut bahwa penyakit tersebut disebabkan oleh keracunan zat etilen glikol (EG) dan dietilen glikol (DEG) di dalam obat sirup.

https://t.co/leGqjOXTu3",1592820746229014531,TirtoID,['https://tirto.id/gyG6'],https://tirto.id/gyG6,['https://t.co/leGqjOXTu3'],https://t.co/leGqjOXTu3
https://twitter.com/HukumOnline/status/1592751819221962752,2022-11-16 05:30:00+00:00,"BPOM diminta berhati-hati mengeluarkan regulasi dan fokus pada kasus cemaran etilen glikol pada obat sirup yang telah memakan korban jiwa.
https://t.co/VfRVJriFff",1592751819221962752,HukumOnline,['https://www.hukumonline.com/berita/a/melihat-urgensi-pelabelan-bpa-pada-galon-isi-ulang-lt6373b258cc77d/'],https://www.hukumonline.com/berita/a/melihat-urgensi-pelabelan-bpa-pada-galon-isi-ulang-lt6373b258cc77d/,['https://t.co/VfRVJriFff'],https://t.co/VfRVJriFff
https://twitter.com/Radar_Cirebon/status/1592742520316137473,2022-11-16 04:53:03+00:00,"Daftar obat sirup bebas dari etilen glikol dari rilis kemenkes. #gagalginjalakut

https://t.co/X5m7h6CFAj",1592742520316137473,Radar_Cirebon,['https://radarcirebon.disway.id/read/144920/terbaru-daftar-obat-yang-aman-dari-etilen-glikol-dirilis-kemenkes-bunda-silakan-disimak'],https://radarcirebon.disway.id/read/144920/terbaru-daftar-obat-yang-aman-dari-etilen-glikol-dirilis-kemenkes-bunda-silakan-disimak,['https://t.co/X5m7h6CFAj'],https://t.co/X5m7h6CFAj
https://twitter.com/bpomsemarang/status/1592706107369455616,2022-11-16 02:28:21+00:00,"BBPOM di Semarang menyelenggarakan Sosialisasi Pengawasan Produk Sirup Obat yang mengandung cemaran Etilen Glikol (EG) dan Dietilen Glikol (DEG) pada Senin, 14 November 2022 di Hotel Grand Candi Semarang. https://t.co/eGFHuvZ5Vl",1592706107369455616,bpomsemarang,[],,[],
https://twitter.com/ndahdien/status/1592682980514074625,2022-11-16 00:56:27+00:00,"https://t.co/icX53b59gX

BPOM digugat terkait obat sirup yang tercemar etilen glikol dan dietilen glikol oleh Komunitas Konsumen Indonesia. Berikut isi lengkap dari gugatan tersebut.",1592682980514074625,ndahdien,['https://health.detik.com/berita-detikhealth/d-6408516/bpom-digugat-terkait-sirup-obat-tercemar-eg-deg-dianggap-bohongi-publik'],https://health.detik.com/berita-detikhealth/d-6408516/bpom-digugat-terkait-sirup-obat-tercemar-eg-deg-dianggap-bohongi-publik,['https://t.co/icX53b59gX'],https://t.co/icX53b59gX
https://twitter.com/Dullah46440634/status/1592673704147755008,2022-11-16 00:19:36+00:00,"Betul, BPOM hrs digugat. Jgn asal main tuduh. Sementara dia punya kewajiban pengawasan. Sebelum akibat terjadi. https://t.co/eoebdwcobh

BPOM digugat terkait obat sirup yang tercemar etilen glikol dan dietilen glikol oleh Komunitas Konsumen Indonesia. Berikut isi lengkap",1592673704147755008,Dullah46440634,['https://health.detik.com/berita-detikhealth/d-6408516/bpom-digugat-terkait-sirup-obat-tercemar-eg-deg-dianggap-bohongi-publik'],https://health.detik.com/berita-detikhealth/d-6408516/bpom-digugat-terkait-sirup-obat-tercemar-eg-deg-dianggap-bohongi-publik,['https://t.co/eoebdwcobh'],https://t.co/eoebdwcobh
